id,category,expected_calculator,primary_field,tolerance,expected,predicted,correct,parse_failed,n_tool_calls,n_model_calls,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,stop_reason,adapter_error,n_verifier_fires,n_fixes_applied,violations_history,extracted_facts,citation_reports,voting_reports,extractor_prompt_tokens,extractor_completion_tokens,extractor_elapsed_s,qwen3_prompt_tokens,qwen3_completion_tokens,qwen3_elapsed_s,primary_prompt_tokens,primary_completion_tokens,primary_elapsed_s,verifier_prompt_tokens,verifier_completion_tokens,verifier_elapsed_s,raw_output
bmi_004,bmi_calculators,bmi_calculator_for_teens,category,0.01,2.0,2.0,True,False,4,5,83831,6054,89885,421.0823538303375,stop,,0,4,[],"{""age"": 15, ""sex"": ""female"", ""height"": 1.55, ""weight"": 58.0, ""bmi"": 24.14}",[],[],50929,40,3.067110061645508,32902,6014,418.01470375061035,0,0,0.0,0,0,0.0,"{
  ""category"": 2,
  ""bmi"": 24.14,
  ""bmi_prime"": 0.966,
  ""percentile"": 7,
  ""category_text"": ""overweight"",
  ""percentile_text"": ""85th—90th""
}"
bmi_005,bmi_calculators,bmi_weight_loss_calculator,weight_diff,0.1,30.64,30.64,True,False,4,5,77623,4014,81637,273.37064599990845,stop,,1,4,"[{""tool"": ""medical_calculator_output"", ""arguments"": {""calculator_name"": ""bmi_weight_loss_calculator"", ""input_data"": {""height"": 1.67, ""mass"": 92.0, ""tar_bmi"": 22.0, ""sex"": 2, ""percentile"": 97}}, ""violations"": [{""field"": ""sex"", ""planned"": 2, ""expected"": ""male"", ""note"": ""value type differs from the case (str vs int)""}]}]","{""age"": 36, ""sex"": ""male"", ""height"": 1.67, ""weight"": 92.0, ""bmi"": 33.0, ""bmi_prime"": 1.32, ""tar_bmi"": 22.0, ""tar_bmi_prime"": 0.88, ""tar_mass"": 61.36, ""percentile"": 97, ""weight_diff"": 30.64, ""athlete"": 2}",[],[],50993,139,3.730259895324707,26630,3875,269.63984084129333,0,0,0.0,0,0,0.0,"{
  ""weight_diff"": 30.64,
  ""bmi"": 33.0,
  ""bmi_prime"": 1.32,
  ""tar_bmi"": 22.0,
  ""tar_bmi_prime"": 0.9,
  ""tar_mass"": 61.36,
  ""weight_gain"": -30.64,
  ""percentile"": 97,
  ""tar_percentile"": 0,
  ""diff1"": -40.41,
  ""diff2"": 22.28,
  ""bmi_category"": ""obese"",
  ""weight_recommendation"": ""You need to reduce your weight to reach your target BMI.""
}"
bmi_006,bmi_calculators,geriatric_bmi_calculator,calculated_bmi,0.1,20.58,20.58,True,False,4,5,72789,3103,75892,215.1562855243683,stop,,0,4,[],"{""calculated_bmi"": 20.58, ""calculated_weight"": 54, ""calculated_height"": 1.62, ""weight_status"": ""Normal weight"", ""age_appropriate"": true}",[],[],50842,65,2.5594675540924072,21947,3038,212.59598398208618,0,0,0.0,0,0,0.0,"{
  ""calculated_bmi"": 20.58,
  ""calculated_weight"": 54.0,
  ""calculated_height"": 1.62,
  ""weight_status"": ""Underweight"",
  ""status_message"": ""According to your BMI, you might be underweight."",
  ""age_appropriate"": true
}"
body_measurements_001,body_measurements_calculators,bsa_calculator_body_surface_area,bsa,0.01,1.7923,1.7923,True,False,4,5,77668,3721,81389,265.64620637893677,stop,,0,4,[],"{""weight"": 72, ""height"": 1.65, ""bsa"": 1.84}",[],[],50873,34,2.3285751342773438,26795,3687,263.3171067237854,0,0,0.0,0,0,0.0,"{""bsa"": 1.7923, ""bsa_mosteller"": 1.8166, ""bsa_haycock"": 1.8317, ""bsa_gehan_and_george"": 1.8347, ""bsa_fujimoto"": 1.7515}"
body_measurements_002,body_measurements_calculators,adjusted_body_weight_calculator,adjusted_weight,0.01,65.6488,65.6488,True,False,4,5,71987,2492,74479,156.63858675956726,stop,,0,4,[],"{""ideal_weight"": 54.1, ""adjusted_weight"": 69.1}",[],[],50789,28,2.4055964946746826,21198,2464,154.2320477962494,0,0,0.0,0,0,0.0,"{""adjusted_weight"": 65.6488, ""ideal_weight"": 52.748}"
body_measurements_003,body_measurements_calculators,absi_calculator,absi,0.01,0.0798,0.0798,True,False,4,5,76858,3395,80253,236.40775561332703,stop,,0,4,[],"{""age"": 45, ""sex"": ""male"", ""weight"": 78.0, ""height"": 1.67, ""waist"": 0.95, ""bmi"": 27.98}",[],[],50878,68,4.267145156860352,25980,3327,232.1401071548462,0,0,0.0,0,0,0.0,"{
  ""absi"": 0.0798,
  ""bmi"": 27.97,
  ""absi_mean"": 0.0817,
  ""absi_sd"": 0.0037,
  ""absi_z"": -0.5066,
  ""risk_category"": ""low""
}"
body_measurements_004,body_measurements_calculators,ffmi_calculator_fatfree_mass_index,ffmi,0.1,21.2,21.2,True,False,4,5,73337,2638,75975,176.73801016807556,stop,,0,4,[],"{""sex"": ""male"", ""height"": 1.7, ""weight"": 72.0, ""body_fat"": 15.0, ""fat_free_mass"": 61.2, ""body_fat_result"": 10.8, ""ffmi"": 21.2, ""normalized_ffmi"": 21.5, ""classification"": ""Average""}",[],[],50858,106,3.0810775756835938,22479,2532,173.65635919570923,0,0,0.0,0,0,0.0,"{""ffmi"": 21.2, ""normalized_ffmi"": 21.8, ""fat_free_mass"": 61.2, ""body_fat_result"": 10.8, ""classification"": ""above average""}"
body_measurements_005,body_measurements_calculators,skinfold_body_fat_calculator,body_fat_percentage,0.1,18.79,18.79,True,False,4,5,74163,2851,77014,202.37947154045105,stop,,0,4,[],"{""sex"": ""male"", ""age_choice"": 2, ""bicep"": 7.5, ""tricep"": 12.0, ""subscapular"": 13.2, ""suprailiac"": 15.6}",[],[],50833,70,5.207782030105591,23330,2781,197.1711082458496,0,0,0.0,0,0,0.0,"{""body_fat_percentage"": 18.79, ""body_density"": 1.0559}"
body_measurements_006,body_measurements_calculators,lean_body_mass_calculator,lean_body_mass,0.01,60.098,60.098,True,False,4,5,78451,4731,83182,306.0356216430664,stop,,0,4,[],"{""lean_body_mass"": 60.1}",[],[],50836,15,4.407472372055054,27615,4716,301.62747597694397,0,0,0.0,0,0,0.0,"{""lean_body_mass"": 60.098}"
body_measurements_007,body_measurements_calculators,waist_to_hip_ratio_calculator,ratio,0.1,0.86,0.86,True,False,4,5,74624,2864,77488,198.09598088264465,stop,,0,4,[],"{""ratio"": 0.86, ""waist_circumference"": 86, ""hip_circumference"": 100}",[],[],50799,30,4.8977370262146,23825,2834,193.1975498199463,0,0,0.0,0,0,0.0,"{""ratio"": 0.86}"
body_measurements_008,body_measurements_calculators,body_fat_calculator,bodyFatPerc_adult,0.01,37.47336067027908,37.5,False,False,4,5,24902,3900,28802,279.08490347862244,stop,,0,4,[],{},[],[],0,0,11.992465257644653,24902,3900,267.09173011779785,0,0,0.0,0,0,0.0,"{""bodyFatPerc_adult"": 37.5}"
cardiovascular_system_001,cardiovascular_system_calculators,cha2ds2vasc_calculator,result,0.01,6.0,6.0,True,False,4,5,82216,4533,86749,317.5017364025116,stop,,0,4,[],"{""result"": 6, ""risk_category"": ""High"", ""stroke_risk_percent"": 9.8, ""recommendation"": ""Oral anticoagulation therapy recommended""}",[],[],50880,47,3.462247371673584,31336,4486,314.0389473438263,0,0,0.0,0,0,0.0,"{
  ""result"": 6,
  ""risk_category"": ""high risk"",
  ""stroke_risk_percent"": 9.7,
  ""stroke_tia_risk_percent"": 13.6,
  ""recommendation"": ""You should use anticoagulation therapy""
}"
cardiovascular_system_002,cardiovascular_system_calculators,hasbled_calculator,result,0.01,6.0,6.0,True,False,4,5,82019,4801,86820,328.77724504470825,stop,,0,4,[],"{""result"": 5, ""risk_group"": ""High"", ""recommendation"": ""Caution, regular review needed; consider risk-benefit of antithrombotic therapy""}",[],[],50976,41,5.4396562576293945,31043,4760,323.337144613266,0,0,0.0,0,0,0.0,"{""result"": 6, ""risk_group"": ""very high risk group"", ""bleeding_risk_percent"": ""higher than 10%"", ""recommendation"": ""You should consider alternatives to anticoagulation.""}"
cardiovascular_system_003,cardiovascular_system_calculators,grace_calculator,probabilityInHospital,0.1,14.0,14.0,True,False,5,6,83966,3877,87843,291.16745376586914,stop,,0,5,[],"{""age"": 68, ""sex"": ""male"", ""pulse"": 98, ""systolic"": 110, ""creatinine"": 1.2, ""killipClass"": 20, ""cardiacArrest"": false, ""segmentST"": true, ""enzymes"": true}",[],[],50917,93,5.674556255340576,33049,3784,285.49231147766113,0,0,0.0,0,0,0.0,"{
  ""probabilityInHospital"": 14.0,
  ""grace"": 191.0,
  ""grace6months"": 151.1,
  ""probability6Months"": 22.0
}"
cardiovascular_system_004,cardiovascular_system_calculators,cvd_risk_calculator_cardiovascular_disease_10year_risk,cvd_risk_percent,0.1,0.3,0.3,True,False,4,5,74103,3325,77428,199.56194519996643,stop,,0,4,[],"{""cvd_risk_percent"": 21, ""cvd_risk_points"": 11}",[],[],50884,30,5.788369417190552,23219,3295,193.77297019958496,0,0,0.0,0,0,0.0,"{""cvd_risk_percent"": 0.3, ""cvd_risk_points"": 25}"
